y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8315,6.681075797858462,-7.744998550617767,7.475453590293692,-8.131168087359448,-9.238004263944333,-0.6586037033727079,-10.117840803637092,-8.724912636945183,14.048677151714529,-0.9818893471482645,-0.9190239968183972,-1.6130521832313773,I
0.8315,6.5434892277621675,-7.744998550617767,7.475453590293692,-8.130386577741243,-9.238004263944333,-0.6586037033727079,-10.117840803637092,-8.724912636945183,13.89015376617165,-0.9818893471482645,-0.9190239968183972,-1.6130521832313773,I
0.825900024414063,6.722571362650263,-7.206197172162536,7.387704963724154,-8.13842382920555,-9.11670655575662,-0.12176815034460908,-7.457953850306081,-9.421377255618665,14.09228391330899,-1.1691694437843014,-1.249797648309158,-1.393229725381674,I
0.825900024414063,6.780813647991062,-7.206197172162536,7.387704963724154,-8.134403639536501,-9.11670655575662,-0.12176815034460908,-7.457953850306081,-9.421377255618665,13.955356584968271,-1.0859338452793954,-1.249797648309158,-1.393229725381674,I
0.821,6.42827388793517,-7.206197172162536,7.387704963724154,-8.13275218105299,-9.056057701662763,-1.8856563960083532,-7.457953850306081,-9.421377255618665,14.953621784522618,-2.781859164816832,-1.249797648309158,-1.393229725381674,I
0.821,6.803645767093265,-7.206197172162536,7.387704963724154,-8.132139425829381,-9.056057701662763,-1.8856563960083532,-7.457953850306081,-9.421377255618665,14.320670656680578,-2.781859164816832,-1.249797648309158,-1.393229725381674,I
0.821,7.060567606519733,-7.206197172162536,7.387704963724154,-8.132845103806261,-9.056057701662763,-1.8856563960083532,-7.457953850306081,-9.421377255618665,14.692470602505086,-2.781859164816832,-1.249797648309158,-1.393229725381674,I
0.821,7.133727581780665,-7.206197172162536,7.387704963724154,-8.13281868220926,-9.056057701662763,-1.8856563960083532,-7.457953850306081,-9.421377255618665,14.424077844660054,-2.781859164816832,-1.249797648309158,-1.393229725381674,I
0.821,7.360105328324571,-7.206197172162536,7.387704963724154,-8.132652268025119,-9.056057701662763,-1.8856563960083532,-7.457953850306081,-9.421377255618665,14.794437618413149,-2.781859164816832,-1.249797648309158,-1.393229725381674,I
0.826799987792969,7.359469745566938,-7.255179354530818,7.395931397465047,-8.146986760285415,-8.146324890254935,0.3767220060386274,-6.639527095435001,-9.073154607325133,14.045756877522983,-1.242000592476092,-1.0710010799357759,-1.1658271827785307,I
